TIMESTAMP,NEE_VUT_REF,NEE_VUT_REF_QC,GPP_NT_VUT_REF
20121223,0.51994,0.625,0.25486
20121224,0.339012,0.625,0.428167
20121225,0.138467,0.625,0.613516
20121226,0.332268,0.625,0.369437
20121227,0.593799,1,0.00680613
20121228,0.510368,1,-0.00804751
20121229,0.540857,1,-0.0944555
20121230,0.513607,1,-0.0950508
20121231,-0.497577,1,0.874852
20130101,0.547851,0.916667,0.257809
20130102,0.492476,0.625,0.419127
20130103,0.548715,0.916667,0.410704
20130104,0.91657,1,0.0882873
20130105,0.934754,1,0.210062
20130106,0.650676,0.583333,0.475034
20130107,0.969023,0.583333,0.0969871
20130108,1.11751,0.833333,-0.0302066
20130109,1.31254,1,-0.187295
20130110,0.910845,1,0.269924
20130111,1.21346,1,0.0110064
20130112,0.961198,1,0.374959
20130113,1.08225,1,0.00810065
20130114,0.804625,1,0.120179
20130115,0.594874,1,0.347612
20130116,0.64945,1,0.379428
20130117,0.624654,1,0.0641705
20130118,0.533783,1,0.229768
20130119,0.981457,1,-0.0167986
20130120,0.875783,1,-0.286931
20130121,0.391208,1,-0.00250675
20130122,0.410977,0.791667,-0.0613845
20130123,0.567864,1,-0.22009
20130124,0.437746,0.75,-0.139902
20130125,0.611644,1,-0.159043
20130126,1.02533,0.875,-0.458572
20130127,0.778596,0.458333,-0.0680872
20130128,0.756505,0.25,0.0450806
20130129,0.535963,0.791667,0.325071
20130130,0.597896,0.125,0.307645
20130131,0.542077,1,0.0707391
20130201,0.556483,1,0.0672952
20130202,0.60962,0.916667,-0.00788052
20130203,0.61716,1,-0.0673699
20130204,0.641238,0.916667,-0.175117
20130205,0.349531,1,0.122142
20130206,0.396975,0.958333,0.0944855
20130207,0.408757,1,0.141378
20130208,0.587503,1,-0.10844
20130209,0.574731,0.875,-0.103596
20130210,0.356103,1,0.240319
20130211,0.594359,0.875,0.122129
20130212,0.584937,1,0.0688749
20130213,0.497051,1,0.249744
20130214,0.490959,1,0.184189
20130215,0.683253,1,-0.239888
20130216,0.602369,1,-0.285506
20130217,0.479863,1,-0.205541
20130218,0.181831,1,0.104245
20130219,-1.44416,1,1.59283
20130220,0.69636,1,-0.672372
20130221,0.521564,0.916667,-0.4262
20130222,0.574907,0.875,-0.34472
20130223,0.740588,1,-0.37884
20130224,0.436564,1,0.0407614
20130225,0.717184,1,-0.0921593
20130226,0.693108,1,0.0547257
20130227,0.788598,1,0.0920263
20130228,0.612488,1,0.299435
20130301,0.768694,1,-0.084733
20130302,0.784851,1,-0.205469
20130303,0.755338,0.5,-0.214687
20130304,0.756334,0.916667,-0.236429
20130305,0.462117,0.958333,-0.0153793
20130306,0.352696,0.958333,0.229669
20130307,0.764664,1,-0.282346
20130308,0.603381,0.916667,-0.0809285
20130309,0.999052,1,-0.332741
20130310,0.905895,0.958333,-0.250908
20130311,0.855206,1,-0.12598
20130312,0.669314,1,-0.0843808
20130313,0.84483,1,-0.304208
20130314,0.698058,1,-0.0587244
20130315,0.987205,1,-0.290078
20130316,1.01959,0.458333,-0.339248
20130317,0.831356,0.458333,-0.139088
20130318,0.64009,0.458333,0.171785
20130319,0.844896,0.875,-0.0271914
20130320,0.906798,1,-0.114948
20130321,0.6932,1,0.149384
20130322,0.828953,1,0.0592218
20130323,1.0098,1,-0.124218
20130324,1.00017,1,-0.125599
20130325,0.892546,1,0.0598682
20130326,1.20891,1,-0.201652
20130327,0.992606,1,0.0107692
20130328,1.1452,1,-0.0697893
20130329,0.939466,1,0.171932
20130330,0.85253,1,0.32874
20130331,1.00688,1,0.0270637
20130401,1.11521,1,-0.349392
20130402,1.01325,1,-0.269327
20130403,0.844879,1,-0.178184
20130404,0.538176,1,0.110135
20130405,1.06659,1,-0.443893
20130406,0.647831,1,0.00769516
20130407,0.858794,0.875,-0.087745
20130408,0.609543,1,0.159065
20130409,0.601479,1,0.259703
20130410,0.678096,1,0.178345
20130411,0.84146,1,-0.0353284
20130412,0.919851,1,-0.104314
20130413,0.762485,1,0.0700147
20130414,0.86606,1,-0.00304633
20130415,0.868599,0.958333,0.16328
20130416,0.976669,1,0.174031
20130417,0.814889,1,0.249328
20130418,0.755784,1,0.411341
20130419,0.987512,1,0.197132
20130420,1.1422,1,-0.105182
20130421,0.80055,1,0.423923
20130422,0.633219,0.916667,0.729321
20130423,1.14946,1,-0.0132398
20130424,0.651151,1,0.297432
20130425,1.13268,1,-0.273373
20130426,0.902461,1,-0.0570566
20130427,1.17325,1,-0.0036844
20130428,0.820625,0.916667,0.800725
20130429,1.45322,0.958333,0.450098
20130430,1.77571,0.875,0.498488
20130501,2.17012,0.958333,0.283735
20130502,1.54212,0.958333,0.614887
20130503,2.29539,0.916667,-0.122453
20130504,0.578023,1,1.58958
20130505,0.679864,0.958333,1.3651
20130506,1.12456,0.958333,0.745211
20130507,1.09754,0.916667,0.682977
20130508,1.81947,1,-0.201948
20130509,0.251625,1,1.48703
20130510,0.544984,0.5,0.934217
20130511,1.01369,0.708333,0.49589
20130512,0.57421,0.375,1.05692
20130513,0.573801,0.916667,1.39351
20130514,0.325075,1,1.71851
20130515,0.951876,1,1.05095
20130516,0.304934,0.791667,1.81722
20130517,-0.030019,0.833333,2.20966
20130518,0.0803704,0.791667,2.52288
20130519,0.556202,1,2.29039
20130520,0.327058,1,2.96821
20130521,1.03601,1,2.43821
20130522,1.83867,1,1.5181
20130523,0.282048,1,3.04401
20130524,-0.849334,0.875,3.64627
20130525,-1.68648,0.75,4.44193
20130526,-1.976,0.625,4.92547
20130527,-1.85358,0.958333,6.32823
20130528,2.10078,0.875,3.3343
20130529,-1.08815,0.875,7.32107
20130530,-1.95809,0.958333,8.29028
20130531,-1.06153,1,6.89664
20130601,-1.8317,0.541667,7.03533
20130602,-2.39258,0.791667,6.12642
20130603,-4.49437,0.75,7.2397
20130604,-6.045,0.875,7.93235
20130605,-3.38666,1,4.13422
20130606,-6.17212,0.958333,7.84836
20130607,-3.94033,0.958333,6.64017
20130608,-4.55699,0.916667,7.66172
20130609,-4.39884,0.958333,8.05249
20130610,-2.54283,1,5.72974
20130611,-4.77607,1,8.57752
20130612,-5.50431,0.916667,9.71251
20130613,-7.44014,1,11.5873
20130614,-7.80091,0.958333,11.3584
20130615,-4.95977,0.833333,8.27147
20130616,-4.8773,1,7.96984
20130617,-5.64088,1,8.62922
20130618,-8.64686,0.916667,12.1341
20130619,-8.27009,0.958333,12.3666
20130620,-7.22996,0.75,11.7857
20130621,1.48312,0.666667,3.702
20130622,-2.12348,0.958333,7.65581
20130623,-5.78838,0.916667,12.4084
20130624,-7.64055,1,14.9901
20130625,-6.84229,0.958333,14.3268
20130626,-5.90244,0.916667,13.363
20130627,-4.58151,0.458333,11.6815
20130628,-4.5487,0.916667,11.2118
20130629,-7.01785,1,13.7964
20130630,-5.95805,1,12.4961
20130701,-7.10284,1,12.9291
20130702,-7.09991,1,12.739
20130703,-4.70116,0.791667,10.6932
20130704,-5.21312,0.875,11.0876
20130705,-5.302,1,11.1675
20130706,-4.87291,1,10.9391
20130707,-4.59131,1,10.5494
20130708,1.69374,0.833333,4.15972
20130709,-3.14325,0.875,9.35686
20130710,-4.14675,1,9.9951
20130711,-6.59991,0.833333,12.2184
20130712,-6.56516,0.833333,12.0493
20130713,-5.67872,0.875,11.9534
20130714,-4.73346,0.666667,11.6557
20130715,-4.03911,1,11.2914
20130716,-3.10695,1,10.5854
20130717,-2.42934,1,10.0578
20130718,-1.39169,0.958333,8.91493
20130719,-3.79777,0.958333,10.6615
20130720,-5.88682,1,11.9712
20130721,-6.20846,1,11.6178
20130722,-4.6174,1,10.1078
20130723,-5.94266,1,10.3092
20130724,-7.76016,1,11.5203
20130725,-6.97181,0.958333,10.8919
20130726,-3.03991,0.875,6.53532
20130727,-4.96393,0.333333,8.22718
20130728,-6.6364,0.333333,9.66672
20130729,-6.29242,0.625,9.20988
20130730,-6.23386,1,9.06937
20130731,-7.21457,0.958333,9.95186
20130801,-6.94303,1,9.54311
20130802,-6.99008,0.916667,9.81165
20130803,-7.94443,0.333333,11.0847
20130804,-8.06427,0.375,11.7606
20130805,-5.27311,0.833333,9.50298
20130806,-4.87314,0.916667,9.88143
20130807,-5.68011,1,10.0837
20130808,-7.9488,0.875,12.1425
20130809,-6.53847,0.833333,10.8409
20130810,-5.95709,0.833333,9.97553
20130811,-7.79217,1,11.7375
20130812,-5.53305,0.958333,9.33427
20130813,-2.53056,0.875,5.94882
20130814,-6.88138,0.916667,10.2078
20130815,-6.59146,1,10.0587
20130816,-5.50253,0.916667,9.09855
20130817,-4.15669,0.791667,7.91031
20130818,-4.5448,0.916667,8.50208
20130819,-5.29949,0.875,9.1758
20130820,-3.96381,1,8.03654
20130821,-3.86319,1,8.07813
20130822,-3.2088,0.916667,7.55829
20130823,-4.16347,1,8.34311
20130824,-4.30637,0.958333,8.80676
20130825,-3.20138,1,7.96225
20130826,-2.12862,1,7.18925
20130827,0.715156,0.958333,4.72371
20130828,-2.09238,0.958333,7.60345
20130829,-2.24672,0.833333,7.65498
20130830,0.797988,1,4.57059
20130831,-3.59736,0.833333,9.15686
20130901,0.686981,1,4.8879
20130902,-0.927125,1,5.95861
20130903,-3.71432,1,9.01626
20130904,-3.68758,1,8.87525
20130905,-3.73491,0.916667,8.59228
20130906,-4.3279,0.75,9.73255
20130907,-1.47713,1,7.24111
20130908,-3.95755,1,9.32259
20130909,-1.53447,0.958333,6.79286
20130910,-3.61633,1,10.0273
20130911,-4.0622,0.458333,10.4038
20130912,-2.92475,0.875,8.92903
20130913,-2.27879,1,8.02774
20130914,-3.93264,0.916667,9.9495
20130915,2.54979,0.916667,3.03262
20130916,-2.90258,0.958333,7.47204
20130917,-3.78366,0.958333,8.16941
20130918,-2.40784,0.833333,6.95574
20130919,-1.34657,0.583333,5.93469
20130920,2.68415,1,1.648
20130921,-2.37573,1,5.98502
20130922,-2.31269,0.958333,5.50231
20130923,-3.28236,1,6.54792
20130924,-3.76938,0.875,7.01977
20130925,-2.93313,0.833333,6.0091
20130926,-3.78028,0.958333,6.92652
20130927,-1.73881,0.791667,4.97578
20130928,-1.00844,1,4.20828
20130929,-2.39676,1,5.34012
20130930,-2.74428,0.875,5.67098
20131001,-3.02523,1,6.1648
20131002,-2.29271,1,5.27905
20131003,1.1101,1,1.52676
20131004,2.2058,0.875,0.248991
20131005,1.7367,1,0.531257
20131006,-0.223158,0.458333,2.41999
20131007,-0.922053,0.833333,2.7656
20131008,-1.11481,0.916667,2.96222
20131009,-0.794636,0.958333,2.93721
20131010,-1.79577,0.958333,3.99406
20131011,-0.245503,1,2.75467
20131012,1.12492,0.958333,2.02749
20131013,1.46423,1,1.7531
20131014,-0.41761,1,3.57841
20131015,0.884811,0.958333,2.25445
20131016,2.42809,1,0.728485
20131017,1.44923,1,1.52358
20131018,1.44324,1,1.48477
20131019,1.38482,1,1.42443
20131020,1.17726,1,1.6279
20131021,2.16552,1,0.472315
20131022,1.02742,1,1.34991
20131023,1.23251,1,1.00731
20131024,1.13736,1,1.08491
20131025,1.46635,1,0.725417
20131026,1.17827,1,1.01679
20131027,1.8613,0.875,0.311034
20131028,1.10884,0.958333,0.848229
20131029,1.37151,0.541667,0.517129
20131030,1.66075,0.875,0.414289
20131031,1.41504,0.541667,0.821215
20131101,1.27911,0.541667,0.829585
20131102,1.30779,0.541667,0.672869
20131103,1.24,0.541667,0.680223
20131104,1.19489,0.75,0.78082
20131105,0.62305,0.25,1.56718
20131106,1.40727,0.541667,0.634563
20131107,1.37417,1,0.376134
20131108,1.23845,1,0.461694
20131109,1.15051,1,0.519865
20131110,1.49812,1,0.0658024
20131111,1.12888,1,0.119057
20131112,1.17991,1,-0.123351
20131113,0.61326,1,0.583043
20131114,0.710149,1,0.659075
20131115,1.00642,1,0.414949
20131116,0.805918,1,0.638387
20131117,1.40338,1,0.21966
20131118,1.24807,0.625,0.00246641
20131119,1.34865,1,-0.156127
20131120,0.488644,1,0.822028
20131121,1.01999,1,0.308831
20131122,0.920601,0.916667,0.195511
20131123,1.08343,1,-0.27351
20131124,0.748394,1,-0.0167068
20131125,0.720753,0.875,0.240085
20131126,0.837103,1,0.0370926
20131127,0.846685,1,-0.157356
20131128,0.768523,1,-0.0947603
20131129,0.67906,0.958333,0.00513124
20131130,0.535893,1,0.354257
20131201,0.705772,1,0.188622
20131202,0.769628,0.916667,0.0925389
20131203,0.818609,1,-0.0182104
20131204,0.816284,1,0.17193
20131205,0.711224,0.958333,0.303752
20131206,0.883072,1,-0.0844826
20131207,0.595265,1,0.136594
20131208,0.628917,1,0.108119
20131209,1.11015,1,-0.243557
20131210,0.455391,1,0.209813
20131211,0.660161,1,-0.037717
20131212,0.404365,1,0.21557
20131213,0.664974,1,-0.180344
20131214,0.451599,1,0.0914237
20131215,0.557949,1,-0.0330898
20131216,0.291911,0.833333,0.107028
20131217,0.562489,1,0.0128274
20131218,0.450626,1,0.180421
20131219,0.770764,1,-0.0667733
20131220,0.597593,1,0.0790463
20131221,0.60637,1,0.14694
20131222,0.567586,1,0.101211
20131223,0.642658,0.916667,-0.163728
20131224,0.595206,0.583333,-0.182772
20131225,0.686639,1,-0.045259
20131226,0.655059,1,0.0757762
20131227,0.451067,1,0.310421
20131228,0.747824,0.958333,0.299418
20131229,1.07375,1,-0.31511
20131230,0.798768,1,-0.0543097
20131231,0.702889,1,0.199798
20140101,0.596198,1,-0.102994
20140102,0.595627,0.791667,0.0166581
20140103,0.495984,0.791667,0.162869
20140104,0.579353,1,0.254358
20140105,0.672666,1,0.0437813
20140106,0.794075,1,-0.24613
20140107,0.626829,1,-0.0949819
20140108,0.513204,1,0.111016
20140109,0.553908,1,0.0542649
20140110,0.603936,1,0.0658404
20140111,0.71697,1,0.131174
20140112,0.578704,1,0.248079
20140113,0.830562,1,-0.00660641
20140114,0.749375,1,0.0348732
20140115,0.883352,1,-0.292676
20140116,0.440414,1,0.359112
20140117,0.82468,1,0.0798073
20140118,0.566089,0.958333,0.321509
20140119,1.06782,1,-0.0605648
20140120,0.693787,1,0.0451481
20140121,0.931561,1,-0.345291
20140122,0.408315,1,0.3256
20140123,0.784829,1,-0.124498
20140124,0.553828,1,0.238695
20140125,0.965603,1,-0.286505
20140126,-0.135962,1,0.652644
20140127,0.930567,1,-0.271674
20140128,0.4548,1,0.0974231
20140129,0.525053,1,0.144079
20140130,0.659344,1,0.202203
20140131,1.87224,1,-0.984781
20140201,1.29553,1,-0.609118
20140202,0.783287,1,-0.235347
20140203,0.555814,1,0.0397654
20140204,0.615034,1,-0.23663
20140205,0.355293,1,0.290993
20140206,0.274712,1,0.3551
20140207,0.324791,1,0.353945
20140208,0.599448,1,0.0508148
20140209,0.333501,1,0.293931
20140210,0.129437,0.958333,0.408306
20140211,0.307004,0.708333,0.169816
20140212,0.652028,1,-0.0468846
20140213,0.649429,1,0.00748723
20140214,0.697517,1,-0.267372
20140215,0.207193,0.75,0.48292
20140216,0.535684,1,0.0832807
20140217,-0.0698763,0.958333,0.828807
20140218,0.67011,1,-0.00929429
20140219,0.815992,1,0.0253395
20140220,0.992201,1,0.0186602
20140221,0.648621,1,0.103653
20140222,0.83994,1,-0.199001
20140223,0.44309,1,0.124041
20140224,0.571997,1,-0.0612563
20140225,0.83655,1,-0.316779
20140226,0.623264,1,-0.0818722
20140227,0.751313,1,-0.271726
20140228,0.864328,1,-0.254219
20140301,0.839171,1,-0.104516
20140302,0.581301,1,-0.0141911
20140303,0.619498,1,0.030845
20140304,0.761811,1,0.0912578
20140305,0.504266,1,0.306923
20140306,0.709269,1,0.100251
20140307,1.04525,1,-0.00661281
20140308,0.688133,1,0.11779
20140309,0.630419,1,0.307602
20140310,0.664082,1,0.47335
20140311,1.15233,1,-0.115898
20140312,0.834028,1,-0.20319
20140313,0.987778,1,-0.315446
20140314,1.02277,1,-0.0422098
20140315,0.748317,1,-0.0169459
20140316,0.957079,0.916667,-0.298719
20140317,0.690503,1,0.0392772
20140318,0.592657,1,0.177115
20140319,1.01382,1,0.11573
20140320,1.00024,1,0.104021
20140321,1.28756,1,-0.255063
20140322,1.01313,1,-0.00530965
20140323,0.648471,1,0.251026
20140324,0.639749,1,0.385914
20140325,0.696301,0.916667,0.323545
20140326,0.869726,1,0.19056
20140327,1.03073,1,0.26835
20140328,0.489557,1,0.781366
20140329,0.595185,0.958333,0.586647
20140330,0.980892,0.833333,0.221578
20140331,0.660718,0.458333,0.424989
20140401,0.732961,0.458333,0.169137
20140402,0.763597,1,-0.0252577
20140403,0.864427,0.916667,-0.22445
20140404,0.885202,0.625,-0.283695
20140405,0.876296,0.875,-0.330453
20140406,0.518036,1,0.170674
20140407,1.15335,1,-0.428902
20140408,0.975193,1,-0.24858
20140409,0.6473,0.958333,0.127287
20140410,0.894122,1,-0.0123226
20140411,0.779582,1,0.112289
20140412,0.740364,1,0.149759
20140413,0.718437,0.958333,0.234719
20140414,1.211,1,-0.311655
20140415,1.05773,1,-0.240305
20140416,0.824496,0.875,0.129678
20140417,0.626606,1,0.524489
20140418,0.833808,1,0.288521
20140419,0.728193,1,0.490619
20140420,0.949115,0.958333,0.283392
20140421,0.447622,0.708333,1.06956
20140422,1.15157,1,0.107417
20140423,0.853677,1,0.459904
20140424,0.61889,1,0.776362
20140425,0.975181,1,0.424143
20140426,0.817992,1,0.526475
20140427,-0.342255,1,1.77188
20140428,0.716724,0.958333,0.805365
20140429,1.30099,1,0.212321
20140430,1.1206,1,0.549057
20140501,1.23858,1,0.349215
20140502,1.1722,1,0.383927
20140503,1.15814,1,0.476263
20140504,0.73289,1,0.901053
20140505,0.808594,0.875,0.697762
20140506,0.743473,0.875,1.11355
20140507,0.723835,1,1.30164
20140508,0.921884,1,1.37702
20140509,2.1098,1,0.642462
20140510,1.5731,1,1.16843
20140511,1.42676,1,1.6545
20140512,0.703674,1,2.34755
20140513,1.41756,1,1.84191
20140514,1.01464,1,2.46939
20140515,1.27452,1,2.43421
20140516,0.994445,1,2.82399
20140517,0.707431,1,3.252
20140518,1.207,1,3.03083
20140519,1.60724,1,2.978
20140520,1.73788,1,2.95989
20140521,1.25648,1,3.57629
20140522,1.06028,1,4.01528
20140523,1.42143,1,3.8286
20140524,1.73585,0.583333,4.35097
20140525,2.06959,0.875,3.73446
20140526,2.30269,1,3.62262
20140527,1.9713,0.791667,4.01676
20140528,0.523991,0.916667,4.59216
20140529,-0.167278,0.958333,5.54259
20140530,1.65956,0.958333,4.18821
20140531,0.588391,0.958333,5.61672
20140601,-0.211344,1,6.8515
20140602,0.512111,1,6.52757
20140603,-3.30319,1,10.1221
20140604,-3.13987,1,9.88303
20140605,-4.45209,0.875,10.8141
20140606,-4.54684,0.958333,10.9775
20140607,-3.9059,0.958333,9.67799
20140608,-5.06596,1,11.1463
20140609,-6.11627,0.875,11.6708
20140610,-4.83523,0.791667,10.3244
20140611,-2.29322,0.916667,7.50432
20140612,-6.50822,0.958333,11.7398
20140613,-6.97376,1,11.5096
20140614,-7.74455,0.875,12.6418
20140615,-4.11316,1,9.20697
20140616,-5.63867,0.958333,11.3033
20140617,-3.51863,0.75,8.6557
20140618,-4.06073,1,9.08167
20140619,-6.79418,0.833333,11.7426
20140620,-2.57955,0.875,7.95992
20140621,-6.75937,0.708333,11.9086
20140622,-6.66951,0.75,11.8921
20140623,-1.68094,0.791667,6.72882
20140624,-3.62136,0.916667,8.71389
20140625,-3.19553,0.916667,8.2426
20140626,-6.06753,0.708333,11.9185
20140627,-6.14907,0.958333,12.6194
20140628,-2.86002,0.958333,9.74704
20140629,-4.91695,1,12.1466
20140630,-5.58611,1,13.3325
20140701,-7.09626,1,14.5246
20140702,-7.17275,0.958333,13.808
20140703,-7.46902,0.916667,13.5618
20140704,-7.32482,0.958333,14.1209
20140705,-7.7721,1,13.8598
20140706,-3.55116,1,9.73152
20140707,-6.86987,1,12.9058
20140708,-1.13591,1,6.42248
20140709,-10.1087,1,15.0852
20140710,-9.28567,1,14.1096
20140711,-7.51379,0.958333,12.5267
20140712,-4.76473,1,10.011
20140713,-6.89622,0.875,11.6181
20140714,-8.29325,0.916667,12.9493
20140715,-0.899929,1,5.49578
20140716,-8.27021,0.916667,13.5351
20140717,-8.25668,0.875,14.1186
20140718,-8.56888,0.875,15.2075
20140719,-6.10499,0.875,13.2287
20140720,-8.11665,0.958333,15.4486
20140721,-6.77535,1,14.2204
20140722,-4.09786,1,11.5449
20140723,-4.14457,1,11.0051
20140724,-9.41339,0.958333,16.2749
20140725,-7.61433,1,14.7159
20140726,-0.862472,1,8.33629
20140727,-1.9094,1,9.62458
20140728,-7.16946,1,14.9196
20140729,-8.10525,1,15.9276
20140730,-7.19242,0.958333,14.3829
20140731,-7.30886,0.958333,14.4149
20140801,-5.77358,0.958333,12.85
20140802,-5.67597,0.791667,12.572
20140803,-6.52532,0.791667,13.1769
20140804,-6.33402,0.666667,12.2843
20140805,-6.74988,0.625,12.5039
20140806,-6.63538,0.708333,12.1455
20140807,-5.29525,0.791667,10.6639
20140808,-5.76577,0.708333,10.972
20140809,-4.77358,0.916667,9.62248
20140810,-3.84265,0.958333,8.19182
20140811,-2.1557,0.833333,5.83895
20140812,1.33672,1,2.63197
20140813,-4.72085,1,9.19443
20140814,-5.5686,1,10.3207
20140815,-7.08391,1,12.3646
20140816,-3.76669,1,9.56874
20140817,-4.05887,1,9.77346
20140818,-5.2556,0.958333,11.5818
20140819,-0.953643,1,7.3831
20140820,-0.498726,1,7.24719
20140821,-4.64108,1,10.8433
20140822,-1.23323,1,7.40098
20140823,-4.3221,1,10.9907
20140824,-4.55813,1,10.0349
20140825,-2.6271,1,8.17342
20140826,-6.33679,1,12.3345
20140827,-4.0879,0.625,9.45501
20140828,-4.74477,0.875,10.234
20140829,0.49703,0.958333,4.88651
20140830,-1.06605,1,6.31857
20140831,-1.45588,1,6.46708
20140901,-2.47469,1,7.4398
20140902,-5.39345,1,9.89365
20140903,-5.00834,1,9.21641
20140904,-1.22447,0.958333,5.83338
20140905,-0.976188,1,5.84693
20140906,-4.43117,0.791667,9.85521
20140907,-5.57957,0.708333,11.1448
20140908,-3.80557,0.958333,9.67304
20140909,-4.24035,0.958333,10.5033
20140910,3.8025,1,2.55315
20140911,-1.8081,1,6.96651
20140912,-3.40362,1,8.10102
20140913,-3.29344,1,7.46136
20140914,-4.20593,1,8.77434
20140915,-4.91769,1,9.29412
20140916,-4.9379,1,9.29039
20140917,-4.32195,1,8.66786
20140918,-3.92235,1,7.96963
20140919,-4.14901,1,8.46418
20140920,0.494169,1,4.10741
20140921,-0.348744,1,4.32346
20140922,-4.29668,0.958333,7.99395
20140923,-2.7146,1,6.76579
20140924,-3.28982,1,7.50515
20140925,-2.62302,0.916667,7.00218
20140926,-2.81961,1,7.44676
20140927,-1.51803,0.75,5.99043
20140928,-1.88865,0.375,6.79868
20140929,2.20278,0.708333,2.4647
20140930,-0.642496,1,5.05845
20141001,0.416999,0.958333,4.15562
20141002,2.6661,0.833333,1.60246
20141003,2.03151,1,2.18975
20141004,-0.118004,1,3.47228
20141005,0.222853,1,2.9126
20141006,-1.36221,0.958333,4.42145
20141007,-1.69021,1,4.76075
20141008,-0.508781,1,3.31491
20141009,-0.578233,1,3.36062
20141010,-0.115484,1,2.76649
20141011,0.0118564,0.958333,2.58991
20141012,0.310369,0.958333,2.47108
20141013,1.06214,0.916667,1.74611
20141014,2.25369,0.958333,0.619814
20141015,2.13575,1,0.824197
20141016,2.20512,1,0.736042
20141017,2.83824,1,0.0773861
20141018,2.11014,1,0.574983
20141019,1.64512,0.958333,1.17114
20141020,2.49268,1,0.385339
20141021,1.87682,1,0.875866
20141022,1.85862,1,0.785902
20141023,1.55971,1,1.09802
20141024,1.89634,1,0.876036
20141025,2.76796,1,0.0752945
20141026,1.84725,1,0.776012
20141027,1.68205,1,0.874438
20141028,2.73545,1,-0.132737
20141029,2.01428,1,0.292461
20141030,1.96033,1,0.143256
20141031,1.31907,1,0.583807
20141101,1.22364,1,0.552237
20141102,1.2805,1,0.576405
20141103,1.43823,1,0.61612
20141104,2.4754,1,-0.501209
20141105,1.88539,1,-0.114954
20141106,1.25884,1,0.387622
20141107,1.11176,1,0.472328
20141108,1.54534,1,-0.0347586
20141109,1.19885,1,0.195464
20141110,1.02219,1,0.340332
20141111,1.06064,1,0.262754
20141112,1.14467,1,0.0316046
20141113,1.06818,1,0.0700837
20141114,1.09369,1,0.0466233
20141115,1.0308,1,0.0504827
20141116,0.949303,1,0.0913959
20141117,1.25235,1,-0.282787
20141118,1.11279,1,-0.277839
20141119,0.80095,1,-0.115831
20141120,0.969537,1,-0.339514
20141121,0.0181477,1,0.360287
20141122,0.745499,1,0.0452639
20141123,0.874143,1,-0.000766273
20141124,0.993604,1,-0.13895
20141125,1.23816,1,-0.445562
20141126,0.90079,1,-0.0575256
20141127,0.942724,1,-0.114605
20141128,0.646246,1,0.170533
20141129,0.707706,1,0.306573
20141130,1.28107,1,-0.271611
20141201,0.962723,1,-0.244093
20141202,0.485581,1,0.221587
20141203,0.926342,1,-0.0895026
20141204,0.733475,1,0.0210491
20141205,0.862593,1,-0.022184
20141206,0.979905,1,-0.106609
20141207,0.71351,0.916667,-0.0306904
20141208,0.777678,1,0.0735923
20141209,1.07963,1,-0.246484
20141210,0.817744,0.875,-0.129187
20141211,0.807835,1,0.0163955
20141212,0.698516,1,0.249186
20141213,0.928624,1,0.0885428
20141214,0.801965,0.958333,0.284864
20141215,0.932529,0.958333,0.259984
20141216,0.902004,1,0.303906
20141217,1.18747,1,-0.124593
20141218,0.98505,1,0.00234327
20141219,0.906627,0.833333,0.0370971
20141220,1.03766,0.875,-0.0693707
20141221,1.02386,1,-0.0286714
20141222,1.05878,1,-0.0638533
20141223,0.765878,1,0.20396
20141224,0.717101,1,0.23031
20141225,1.11754,1,-0.122256
20141226,0.805371,1,0.253473
20141227,0.898963,1,0.10442
20141228,1.25448,1,-0.388894
20141229,0.944539,1,-0.0916327
20141230,0.569754,1,0.133857
20141231,0.603048,1,-0.0177047
